# Hostname: ocasrv. Config used: --obj f --timefactor 60 --dv01 3 --mrsils --verbose
VFR100_40_6_Gap.txt 530064 128 8274 0 529060 5153 149
VFR100_40_6_Gap.txt 530064 129 8275 0 529170 971 28
VFR100_40_6_Gap.txt 530064 129 8279 0 529208 2146 62
VFR100_40_6_Gap.txt 530064 129 8276 0 528511 6397 185
VFR100_40_7_Gap.txt 526308 121 8226 0 525455 551 16
VFR100_40_7_Gap.txt 526308 121 8230 0 525528 3836 111
VFR100_40_7_Gap.txt 526308 130 8309 0 525421 1827 52
VFR100_40_7_Gap.txt 526308 130 8315 0 525290 7269 209
VFR100_40_7_Gap.txt 526308 130 8227 0 525487 1338 39
VFR100_40_7_Gap.txt 526308 129 8230 0 525470 2181 63
VFR100_40_7_Gap.txt 526308 123 8229 0 525221 6053 176
VFR100_40_7_Gap.txt 526308 130 8317 0 525365 322 9
VFR100_40_7_Gap.txt 526308 130 8312 0 525221 4583 132
VFR100_40_7_Gap.txt 526308 130 8315 0 525486 5925 171
VFR100_40_8_Gap.txt 527290 122 8210 0 526190 1057 30
VFR100_40_8_Gap.txt 527290 125 8278 0 526079 5725 165
VFR100_40_8_Gap.txt 527290 119 8210 0 526168 4270 124
VFR100_40_8_Gap.txt 527290 126 8298 0 526079 5216 150
VFR100_40_8_Gap.txt 527290 119 8205 0 526253 1001 29
VFR100_40_8_Gap.txt 527290 121 8201 0 526180 6170 180
VFR100_40_8_Gap.txt 527290 125 8299 0 526237 972 28
VFR100_40_8_Gap.txt 527290 125 8207 0 525932 1696 49
VFR100_40_8_Gap.txt 527290 127 8299 0 526130 2651 76
VFR100_40_8_Gap.txt 527290 125 8299 0 526483 3896 112
VFR100_40_9_Gap.txt 522132 131 8238 0 521141 6198 181
VFR100_40_9_Gap.txt 522132 131 8250 0 521141 685 19
VFR100_40_9_Gap.txt 522132 131 8250 0 520859 1216 35
VFR100_40_9_Gap.txt 522132 123 8180 0 521398 727 21
VFR100_40_9_Gap.txt 522132 131 8180 0 521141 2485 72
VFR100_40_9_Gap.txt 522132 120 8166 0 520865 570 16
VFR100_40_9_Gap.txt 522132 120 8182 0 521219 2929 85
VFR100_40_9_Gap.txt 522132 131 8253 0 521064 7867 228
VFR100_40_9_Gap.txt 522132 131 8253 0 521414 3526 102
VFR100_40_9_Gap.txt 522132 131 8181 0 521376 6919 203
VFR100_40_10_Gap.txt 526287 124 8236 0 524671 2786 81
VFR100_40_10_Gap.txt 526287 129 8249 0 524275 6568 191
VFR100_40_10_Gap.txt 526287 124 8235 0 524544 7555 220
VFR100_40_10_Gap.txt 526287 124 8243 0 525316 2507 72
VFR100_40_10_Gap.txt 526287 129 8258 0 525472 1837 53
VFR100_40_10_Gap.txt 526287 124 8241 0 525316 4823 140
VFR100_40_10_Gap.txt 526287 129 8255 0 525122 3336 96
VFR100_40_10_Gap.txt 526287 129 8240 0 525224 3274 95
VFR100_40_10_Gap.txt 526287 129 8253 0 525244 5357 155
VFR100_40_10_Gap.txt 526287 129 8243 0 525316 1872 54
VFR100_60_1_Gap.txt 651458 187 8511 0 649591 1065 44
VFR100_60_1_Gap.txt 651458 187 8532 0 649300 8024 338
VFR100_60_1_Gap.txt 651458 176 8519 0 649362 6470 273
VFR100_60_1_Gap.txt 651458 187 8531 0 649204 2891 121
VFR100_60_1_Gap.txt 651458 176 8524 0 648901 7541 318
VFR100_60_1_Gap.txt 651458 187 8524 0 649780 8319 351
